ID,Row,UID,Gen,Geno,F1Num,Scale,Photo,biomass,max_width,width_0,width_10,width_20,width_30,width_40,width_50,width_60,width_70,width_80,width_90,width_100,length,length_width_ratio,shoulder_top,shoulder_bottom,tip_angle_top,tip_angle_bottom,above_tipangle_top,above_tipangle_bottom,created,modified,type
2090,1218,1301-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,6938.1963,75.366,27.98,56.07,66.89,71.87,74.2,73.88,70.17,62.01,43.78,21.31,0.11,123.596,1.64,220.8323,192.9221,40.01588502,41.76638788,36.7979,0.0674,10/22/24 9:31,10/22/24 11:18,binary
2091,1218,1302-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,930,1,2717.6024,51.0625,10.43,45.69,49.88,50.85,49.77,46.66,41.17,34.08,26.23,14.19,0.11,71.7025,1.4,60.4161,43.0586,47.55615008,39.43490117,24.6033,0.0231,10/22/24 9:31,10/22/24 11:18,binary
2092,1218,1303-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,947,1,2458.4957,47.9424,6.55,35.16,42.35,46.89,47.94,45.72,41.18,34.95,25.03,14.36,0.11,70.5408,1.47,58.3662,104.7782,28.04468695,53.00120318,0.0558,29.5511,10/22/24 9:31,10/22/24 11:18,binary
2093,1218,1304-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,8802.1251,113.95,52.36,72.82,89.78,101.02,108.76,112.89,110.88,100.91,80.14,34.56,0.42,104.622,0.92,258.7988,239.2481,69.33912728,53.94124027,18.7304,0.0225,10/22/24 9:31,10/22/24 11:18,binary
2094,1218,1305-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,8155.527,84.27,36.78,69.75,80.24,82.79,83.63,81.09,75.47,63.71,45.79,25.86,0.32,128.366,1.52,254.0123,136.405,41.72506606,42.53718332,39.2923,5.0674,10/22/24 9:31,10/22/24 11:18,binary
2095,1219,1306-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,954,1,1527.7628,41.1864,22.43,34.69,39.61,40.98,40.35,37.73,33.43,27.67,21.38,14.25,0.94,49.8848,1.21,31.0381,44.8547,49.50490686,47.52082791,9.3136,11.1588,10/22/24 9:31,10/22/24 11:18,binary
2096,1219,1307-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,9329.7677,78.016,41.13,64.87,71.87,74.09,73.78,73.88,71.55,61.9,47.17,32.44,0.11,155.396,1.99,229.2706,131.8208,45.72217746,34.74583532,84.7194,48.2474,10/22/24 9:31,10/22/24 11:18,binary
2097,1219,1308-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,942,1,6825.836,81.6678,28.25,60.96,75.72,81.03,80.07,73.28,63.08,48.11,34.41,20.6,0.64,122.2362,1.5,291.9086,219.9747,40.11049519,32.45103901,31.8503,2.0414,10/22/24 9:31,10/22/24 11:18,binary
2098,1219,1309-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,8461.6069,77.168,12.93,62.22,72.93,74.94,75.47,73.67,66.04,52.47,30.42,16.54,1.59,153.17,1.98,192.4502,267.855,31.21840276,14.79238752,17.9551,90.8655,10/22/24 9:31,10/22/24 11:18,binary
2099,1219,1310-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,922,1,5881.1807,78.8795,22.13,61.52,74,78.66,77.36,72.48,62.82,49.26,30.81,15.3,0.54,107.849,1.37,218.7402,193.9831,40.95551443,24.66077789,13.1143,31.5261,10/22/24 9:31,10/22/24 11:18,binary
2100,1219,1311-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,942,1,16989.2894,114.696,13.38,92.61,103.55,111.72,111.62,105.24,95.26,81.35,64.78,43.01,1.27,201.0366,1.75,386.2753,490.4881,36.35208705,44.81027957,73.8061,105.8143,10/22/24 9:31,10/22/24 11:18,binary
2101,1219,1312-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,922,1,15124.2098,113.925,17.25,80.18,96.78,107.96,113.6,112.08,104.38,88.32,67.16,43.07,0.33,180.2185,1.58,493.1749,508.3375,43.22395575,46.97493401,58.9437,36.0231,10/22/24 9:31,10/22/24 11:18,binary
2102,1219,1313-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,929,1,7985.3895,97.1628,16.25,82.42,91.78,96.09,96.62,93.5,87.16,76.18,57.57,28.19,0.11,107.3848,1.11,178.367,161.7876,58.58812919,47.40021446,53.9292,0.0116,10/22/24 9:31,10/22/24 11:18,binary
2103,1219,1314-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,943,1,10812.3579,112.678,8.69,89.68,102.82,109.07,112.47,110.66,103.56,90.42,71.34,46.22,0.32,124.232,1.1,275.0685,266.6078,42.78524487,65.47227952,1.1461,133.6297,10/22/24 9:31,10/22/24 11:18,binary
2104,1219,1315-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,947,1,14272.9714,116.8992,8.98,93.88,106.87,111.72,112.04,106.55,97.05,81.63,62.2,33.69,0.11,169.5936,1.45,392.6171,329.6565,46.30690135,41.07525465,9.9582,36.3534,10/22/24 9:31,10/22/24 11:18,binary
2105,1219,1316-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,922,1,9347.9435,89.404,14.86,70.09,81.48,87.23,89.3,86.47,78.01,62.93,46.22,24.63,0.33,142.569,1.59,263.51,246.9936,48.69548528,28.91542434,34.0807,14.9978,10/22/24 9:31,10/22/24 11:18,binary
2106,1219,1317-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,947,1,3231.3407,52.1664,12.14,44.67,51,51.85,49.21,44.88,36.12,25.87,19.43,12.14,1.37,91.1328,1.75,84.1705,87.2148,8.652541791,40.53284094,39.8996,0.9144,10/22/24 9:31,10/22/24 11:18,binary
2107,1219,1318-MAP-2024,F2,1629-CylindricalxFlat-F2,1629,944,1,7802.6143,92.6625,10.27,66.93,81.01,90.02,92.34,89.38,84.19,74.24,58.56,39.71,0.42,110.9832,1.2,223.3429,283.802,62.30052719,44.82896833,113.135,4.9233,10/22/24 9:31,10/22/24 11:18,binary
3001,1225,1364-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,3827.9617,54.998,11.23,43.01,50.29,53.82,54.25,51.15,44.94,37.88,29.64,16.91,0.32,96.086,1.75,102.5487,132.2703,33.96464584,42.93988898,6.4114,24.2604,10/22/24 9:31,10/22/24 11:18,binary
3002,1225,1365-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,7654.5534,83.76,14.13,70.57,80.62,83.13,81.46,76.01,68.89,58.11,42.3,21.57,0.1,124.9071,1.49,181.7186,182.6723,49.67244276,24.48914072,29.0495,21.7926,10/22/24 9:31,10/22/24 11:18,binary
3003,1225,1366-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,5546.0063,73.6041,13.61,64.5,70.67,72.77,72.24,68.79,61.04,50.36,36.96,23.66,0.1,100.8261,1.37,96.9926,101.6076,59.74356284,16.28877403,79.4203,0.011,10/22/24 9:31,10/22/24 11:18,binary
3004,1225,1367-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,7157.8929,87.341,48.22,67.99,81.27,86.71,81.48,70.92,58.05,45.19,32.01,17.15,0.42,125.52,1.44,216.9413,259.8744,15.98480152,43.78112476,52.2987,8.1512,10/22/24 9:31,10/22/24 11:18,binary
3005,1225,1368-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3361.0079,55.544,25.36,44.96,52.71,55.33,54.08,49.99,44.23,37.1,28.51,15.62,0.1,84.0496,1.51,89.9401,99.6601,5.799217629,62.12448961,4.3273,10.379,10/22/24 9:31,10/22/24 11:18,binary
3006,1225,1369-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,2,1274.9211,35.3508,15.49,29.48,33.86,35.35,34.92,33.21,30.97,26.91,19.76,11.96,0.53,47.8464,1.35,36.5798,30.5345,30.25643716,58.39249775,4.0834,2.6805,10/22/24 9:31,10/22/24 11:18,binary
3007,1225,1370-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3041.5113,49.8848,16.87,41.08,47.58,49.57,48.73,47.37,43.91,37.31,27.25,12.16,0.1,81.9536,1.64,69.8412,89.4019,37.81146286,39.76045631,0.1428,18.8249,10/22/24 9:31,10/22/24 11:18,binary
3008,1225,1371-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,5479.6526,66.906,21.24,54.91,63.83,66.38,66.06,62.45,57.77,51.19,41.42,24.85,0.32,106.4124,1.59,143.3603,137.8789,45.17849095,41.9872125,27.8014,9.3273,10/22/24 9:31,10/22/24 11:18,binary
3009,1225,1372-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,946,1,7136.104,84.3486,41.96,69.23,80.01,84.24,81.07,73.67,62.79,50.21,35.41,18.6,1.16,122.1892,1.45,208.3558,225.9636,31.19093924,39.22188093,50.8348,5.9438,10/22/24 9:31,10/22/24 11:18,binary
3010,1225,1373-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3470.2343,58.164,14.57,51.88,57.54,57.22,52.82,45.38,35.32,21.27,12.16,7.96,0.1,95.892,1.65,108.1829,69.3469,5.477368729,35.46336424,3.0972,39.2204,10/22/24 9:31,10/22/24 11:18,binary
3011,1225,1374-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,2,6274.6345,85.5399,9.84,76.22,83.13,85.33,83.86,77.69,68.26,55.6,38.84,19.68,0.31,101.1402,1.18,131.3368,122.9946,48.63021416,38.88449643,2.8501,29.2469,10/22/24 9:31,10/22/24 11:18,binary
3012,1225,1375-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,12574.6363,91.176,11.53,79.54,86.77,89.39,90.44,84.78,73.78,62.36,47.79,19.39,0.21,188.8496,2.07,290.9517,238.2661,37.62623364,25.11483489,17.2653,21.7464,10/22/24 9:31,10/22/24 11:18,binary
3013,1225,1376-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,2686.5231,56.604,15.06,50.62,55.22,56.39,54.15,49.66,43.79,36.74,27.66,16.02,2.24,65.148,1.15,71.3004,31.6523,51.22582906,37.05652819,4.3116,16.4934,10/22/24 9:31,10/22/24 11:18,binary
3014,1225,1377-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,941,1,956.0555,30.0829,13.61,26.26,29.66,30.08,29.23,26.89,23.7,18.18,12.33,5.74,0.53,45.2838,1.51,24.0231,22.5768,11.633634,54.68878656,0.7006,0.1017,10/22/24 9:31,10/22/24 11:18,binary
3015,1225,1378-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,2427.594,46.4094,18.16,36.43,42.8,45.88,45.67,43.54,38.34,31.44,21.24,8.92,0.42,74.4462,1.6,78.3964,68.6293,20.55604522,41.4743848,0.0677,1.0038,10/22/24 9:31,10/22/24 11:18,binary
3016,1225,1379-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,945,1,2616.5805,45.1766,22.22,35.65,43.59,45.07,43.06,38.62,33.75,27.4,22.96,16.61,0.11,81.5718,1.81,86.2134,82.5979,46.14119926,27.1213034,46.0954,1.444,10/22/24 9:31,10/22/24 11:18,binary
3017,1225,1380-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,945,1,2550.9186,46.1288,26.03,42.32,45.92,43.8,39.15,34.07,28.25,21.69,15.02,8.68,0.11,85.5922,1.86,50.0915,48.4573,6.193904967,39.67425938,25.7678,1.9925,10/22/24 9:31,10/22/24 11:18,binary
3018,1225,1381-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,940,1,1343.8206,34.3672,13.3,30.32,32.56,30.75,27.77,23.51,19.05,14.47,10.32,5.96,0.43,64.6912,1.88,44.1291,27.2156,30.87681308,8.790543183,2.6038,12.7248,10/22/24 9:31,10/22/24 11:18,binary
3019,1225,1382-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,1519.0029,41.6304,24.85,37.17,40.25,40.89,40.14,37.59,33.24,27.29,20.6,13.59,0.32,49.1706,1.18,29.3916,20.335,44.2151754,48.95755311,4.049,23.6847,10/22/24 9:31,10/22/24 11:18,binary
3020,1225,1383-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,5804.3939,70.9496,11.84,54.29,66.86,70.64,69.8,66.65,61.94,55.65,45.69,32.7,0.52,105.9528,1.49,169.1827,196.871,37.65395517,58.27064388,36.4088,74.1465,10/22/24 9:31,10/22/24 11:18,binary
3021,1225,1384-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,4838.8199,56.592,24.94,44.44,48.84,55.54,54.92,52.3,47.37,42.13,36.99,24.21,0.31,113.2888,2,137.7822,112.4773,56.86228484,16.12021086,20.066,43.1963,10/22/24 9:31,10/22/24 11:18,binary
3022,1225,1385-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3200.4908,56.1728,12.05,43.81,53.13,55.86,55.75,53.97,50.41,44.64,36.26,24.31,0.31,73.7792,1.31,95.201,110.4894,58.8563515,45.50258167,22.4493,27.6992,10/22/24 9:31,10/22/24 11:18,binary
3023,1225,1386-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,3693.4297,50.6574,22.2,43.12,49.6,50.13,45.77,41.21,37.81,32.71,25.81,14.76,0.64,103.014,2.03,100.3217,88.4568,13.77501832,44.06080905,5.346,37.3655,10/22/24 9:31,10/22/24 11:18,binary
3024,1225,1387-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,945,1,2331.3218,49.6202,24.86,43.06,47.93,49.51,48.67,44.86,38.51,30.89,20.21,10.47,0.11,66.3366,1.34,62.8523,56.4719,46.66833745,22.29362916,26.2155,0.1119,10/22/24 9:31,10/22/24 11:18,binary
3025,1225,1388-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3572.2667,60.9936,14.25,49.88,56.28,58.58,56.91,52.71,45.17,35.21,20.96,11.74,0.1,88.032,1.44,83.0537,168.1284,32.08218716,28.58049326,1.0104,24.1078,10/22/24 9:31,10/22/24 11:18,binary
3026,1225,1389-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,3972.2668,52.4547,25.02,49.31,52.14,49.52,45.34,41.36,38.53,30.26,20.52,13.82,0.1,110.6679,2.11,76.3181,70.8151,23.36205877,26.15677462,26.8242,25.7609,10/22/24 9:31,10/22/24 11:18,binary
3027,1225,1390-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,9748.1372,83.76,30.15,72.66,81.14,83.34,80.2,76.54,70.99,61.98,45.65,16.96,0.31,158.097,1.89,231.4426,220.6998,27.1304517,39.0046132,0.8989,22.8011,10/22/24 9:31,10/22/24 11:18,binary
3028,1225,1391-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,943,1,4488.5685,62.222,23.32,48.97,57.56,60.84,58.09,49.18,41.76,34.77,24.91,9.75,0.32,110.876,1.78,195.3266,104.4611,35.92524198,14.43916073,0.0337,36.899,10/22/24 9:31,10/22/24 11:18,binary
3029,1225,1392-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,2788.3327,53.1368,29.18,44.25,51.15,52.93,51.36,47.49,41.63,35.35,28.56,18.2,0.42,71.5464,1.35,69.367,73.9513,31.95810947,55.73535223,6.2474,16.3023,10/22/24 9:31,10/22/24 11:18,binary
3030,1225,1393-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2218.4093,41.5008,22.64,34.48,40.24,41.4,39.61,36.58,32.7,28.09,20.33,4.82,0.42,75.98,1.83,52.3781,74.1904,25.36740446,37.18470645,1.5925,0.9555,10/22/24 9:31,10/22/24 11:18,binary
3031,1225,1394-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,945,1,2930.7188,61.9988,28.57,50.78,59.46,61.05,61.15,58.82,52.58,43.06,30.15,12.06,0.32,65.4902,1.06,111.0633,71.2475,55.49147701,38.23382518,3.873,0.8507,10/22/24 9:31,10/22/24 11:18,binary
3032,1225,1395-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,10606.1132,90.094,21.51,85.81,89.77,87.1,79.82,72.76,67.84,62.7,55.75,40.87,0.11,154.829,1.72,89.806,126.1794,30.9274244,56.00354085,41.1477,147.3257,10/22/24 9:31,10/22/24 11:18,binary
3033,1225,1396-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,2680.6002,56.924,19.15,50.18,55,56.6,56.17,53.5,48.47,41.84,35.52,23.22,0.54,60.348,1.06,48.0744,42.5674,66.60223608,35.83765295,31.8855,22.2454,10/22/24 9:31,10/22/24 11:18,binary
3034,1226,1397-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4730.2405,64.4952,6.49,51.93,60.31,63.66,64.29,61.14,55.6,49.21,40.73,26.91,0.73,95.3817,1.48,142.8251,102.1776,59.61496903,30.79030869,43.2016,20.7512,10/22/24 9:31,10/22/24 11:18,binary
3035,1226,1398-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,4824.3992,68.644,11.74,57.01,65.08,68.33,67.6,63.82,58.27,50.51,39.82,25.78,0.1,93.3768,1.36,102.6914,142.1974,38.0686432,56.85674728,0.4942,49.5335,10/22/24 9:31,10/22/24 11:18,binary
3036,1226,1399-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,6871.9875,77.575,13.7,73.19,75.97,76.08,73.08,66.23,56.17,46.44,36.38,20.97,1.28,122.515,1.58,42.8651,101.7931,43.22520568,27.92603397,38.2855,34.2898,10/22/24 9:31,10/22/24 11:18,binary
3037,1226,1400-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,1873.0923,41.9847,12.25,36.96,41.15,41.57,38.63,35.18,32.14,29.21,25.02,16.54,1.78,59.7837,1.42,45.5694,32.689,54.58955171,36.36286858,16.1143,7.7392,10/22/24 9:31,10/22/24 11:18,binary
3038,1226,1401-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1806.1265,38.535,26.98,36.02,38.32,36.85,34.55,31.29,27.4,21.73,16.38,8.82,0.42,67.305,1.75,29.2824,11.5101,42.6862775,17.7648533,4.399,7.5631,10/22/24 9:31,10/22/24 11:18,binary
3039,1226,1402-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,1243.509,34.7328,20.58,31.62,34.41,34.63,33.12,30.55,26.37,21.23,15.87,10.08,0.43,48.9904,1.41,26.052,18.2261,45.3897612,33.87081071,2.0226,19.3867,10/22/24 9:31,10/22/24 11:18,binary
3040,1226,1403-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,3011.2006,60.4044,17.99,50.55,57.73,60.3,56.44,50.98,42.63,31.38,19.28,10.5,0.11,74.97,1.24,96.4547,65.0028,44.22227701,12.58296249,38.0588,0.0115,10/22/24 9:31,10/22/24 11:18,binary
3041,1226,1404-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,3042.5941,53.2818,36.86,49.39,52.33,52.65,50.02,45.17,40.86,36.22,27.17,18.01,0.53,76.4478,1.43,28.1637,45.6053,43.21803941,43.47923034,40.0945,5.2447,10/22/24 9:31,10/22/24 11:18,binary
3042,1226,1405-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4479.3183,59.3649,29.21,50.57,57.59,59.26,57.27,53.19,48.06,40.41,29.11,18.01,0.31,103.5483,1.74,109.7963,127.9934,10.04934859,52.77913719,39.3868,3.2886,10/22/24 9:31,10/22/24 11:18,binary
3043,1226,1406-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,4281.7931,69.168,40.24,53.13,63.72,68.33,68.02,62.98,56.17,48.31,36.47,15.93,0.21,86.0408,1.24,124.317,117.6503,44.78047701,49.05673786,1.5157,13.2346,10/22/24 9:31,10/22/24 11:18,binary
3044,1226,1407-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,1,9841.7763,107.715,41.06,92.02,105.89,105.67,96.21,82.56,67.51,52.03,35.8,16.12,0.21,142.33,1.32,286.0403,251.9725,23.00259659,37.38528806,7.4076,35.8359,10/22/24 9:31,10/22/24 11:18,binary
3045,1226,1408-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,1231.2549,38.127,17.61,33.62,37.05,37.7,37.38,35.87,32.97,27.92,21.16,12.57,0.97,42.3156,1.11,19.263,21.2816,40.07289005,56.16950192,0.8997,2.8145,10/22/24 9:31,10/22/24 11:18,binary
3046,1226,1409-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,3078.7559,60.032,19.83,52.21,57.57,59.71,59.39,55.74,50.6,42.77,32.7,17.8,2.36,68.1792,1.14,77.8457,42.6117,53.13010235,43.26429541,2.6201,11.7447,10/22/24 9:31,10/22/24 11:18,binary
3047,1226,1410-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,944,1,1742.9273,40.6656,20.33,32.09,39.18,40.35,38.55,35.58,32.62,26.9,16.63,4.24,0.32,62.7987,1.54,64.0926,53.0909,16.97549947,34.78913231,0,1.4019,10/22/24 9:31,10/22/24 11:18,binary
3048,1226,1411-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,4183.3368,60.6528,40.22,56.34,59.49,59.49,57.07,53.18,48.23,41.17,32.22,20.43,0.84,91.4004,1.51,64.8875,32.6988,54.79382736,22.99930165,7.8171,48.7654,10/22/24 9:31,10/22/24 11:18,binary
3049,1226,1412-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2779.3901,53.0288,32.17,44.85,51.25,52.92,51.67,49.05,44.96,38.78,31.23,20.44,1.26,68.5392,1.29,55.8817,62.7241,41.53177074,49.0495817,6.3262,3.218,10/22/24 9:31,10/22/24 11:18,binary
3050,1226,1413-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1880.5161,43.7016,17.29,34.48,42.13,43.39,40.87,35.74,30.29,23.89,12.26,4.4,0.21,67.1768,1.54,66.063,76.5518,24.52772048,22.65935204,0.011,11.642,10/22/24 9:31,10/22/24 11:18,binary
3051,1226,1414-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,1,6793.8038,77.5075,35.48,65.79,75.47,76.86,71.49,64.18,56.44,48.91,41.28,26.77,0.54,122.0125,1.57,168.0279,162.3306,47.26646008,37.56859203,59.9076,18.0509,10/22/24 9:31,10/22/24 11:18,binary
3052,1226,1415-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,8336.2692,83.793,28.88,76.31,83.06,81.26,73.67,65.77,58.6,46.59,29.51,15.07,0.21,147.7708,1.76,126.911,167.6928,22.98214769,27.97947439,49.3358,33.3941,10/22/24 9:31,10/22/24 11:18,binary
3053,1226,1416-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,4377.9951,69.81,42.64,62.29,67.66,69.38,67.55,63.69,57.89,49.51,35.76,16.43,0.21,83.9868,1.2,66.6824,62.7722,51.47395597,39.48852258,24.0961,0.8997,10/22/24 9:31,10/22/24 11:18,binary
3054,1226,1417-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,1338.1205,37.1008,26.14,33.2,36.47,37.1,35.94,33.52,29.41,23.61,16.44,10.96,0.11,48.8002,1.32,17.9746,24.0847,51.78897457,26.56505118,24.7734,0.4999,10/22/24 9:31,10/22/24 11:18,binary
3055,1226,1418-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,2811.0902,52.7334,19.01,48.12,52.2,51.98,49.73,45.64,40.38,32.76,22.23,10.2,1.72,75.0726,1.42,50.4761,51.4681,37.83955027,21.88955677,3.645,9.0317,10/22/24 9:31,10/22/24 11:18,binary
3056,1226,1419-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,5470.5753,71.5784,39.09,62.98,70.11,70.74,63.72,55.65,47.47,37.83,24.21,13.2,0.21,116.0136,1.62,157.3211,107.8425,6.446755379,38.54118362,31.5433,16.9908,10/22/24 9:31,10/22/24 11:18,binary
3057,1226,1420-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,944,1,5146.1847,72.9651,39.08,59.83,70.42,72.44,69.89,63.33,54.64,45.75,33.15,15.36,0.21,100.605,1.38,135.1272,145.6131,42.84997365,35.14352918,30.5155,4.5869,10/22/24 9:31,10/22/24 11:18,binary
3058,1226,1421-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3654.6066,55.9632,33.43,46.32,53.13,54.92,54.92,52.82,47.68,41.29,34.9,24.63,2.1,84.364,1.51,99.5173,64.0641,47.13691085,48.14495746,8.5887,38.4297,10/22/24 9:31,10/22/24 11:18,binary
3059,1227,1422-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,1254.017,36.0856,23.6,33.15,36.09,35.04,32.62,29.69,26.64,20.67,13.85,7.13,0.42,50.6667,1.4,16.9352,23.8017,13.86102756,43.07804404,0,5.524,10/22/24 9:31,10/22/24 11:18,binary
3060,1227,1423-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,5347.2683,68.46,9.66,55.44,61.84,62.58,61.63,59.43,55.12,50.82,35.91,18.38,1.05,110.985,1.62,114.3182,129.0256,56.67157822,1.694647069,3.7154,35.1036,10/22/24 9:31,10/22/24 11:18,binary
3061,1227,1424-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,944,1,1969.0291,41.0892,19.38,34.63,39.71,40.67,38.55,34.74,25.84,22.98,14.72,6.99,0.21,73.071,1.78,66.0216,43.7602,27.39236955,25.72561264,7.6149,5.0691,10/22/24 9:31,10/22/24 11:18,binary
3062,1227,1425-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,3607.5105,47.8962,11.47,38.55,44.18,47.37,46.2,44.5,41.1,36,28.99,12.21,0.11,102.5892,2.14,121.2432,90.7802,33.08878457,38.43370138,7.4099,0.1805,10/22/24 9:31,10/22/24 11:18,binary
3063,1227,1426-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,944,1,4663.9815,60.7866,26.05,52.21,59.83,60.15,54.54,48.4,43.52,37.38,29.55,15.36,0.21,110.7714,1.82,131.1011,143.9533,26.97527648,41.1616267,29.2931,15.7568,10/22/24 9:31,10/22/24 11:18,binary
3064,1227,1427-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,942,1,4766.1785,70.1982,18.59,58.83,67.33,68.5,64.68,55.86,44.92,34.73,19.65,11.68,0.96,105.9876,1.51,174.7933,139.8639,18.00416161,27.69947281,35.3466,1.6805,10/22/24 9:31,10/22/24 11:18,binary
3065,1227,1428-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,3192.5171,56.3824,14.57,43.07,52.09,55.54,56.28,53.13,45.9,35,21.69,13.52,0.1,81.3248,1.44,106.6893,114.5531,36.86989765,32.82854179,7.4136,28.3253,10/22/24 9:31,10/22/24 11:18,binary
3066,1227,1429-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,948,1,1461.9583,39.668,4.01,32.92,38.19,39.56,38.19,34.5,28.38,22.05,15.93,10.44,0.42,53.6995,1.35,61.7395,37.6536,54.84113176,9.117862754,1.0129,19.7896,10/22/24 9:31,10/22/24 11:18,binary
3067,1227,1430-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,2010.3691,47.3246,29.83,39.84,43.95,44.48,42.79,39.31,35.41,31.73,28.46,22.34,0.42,57.3376,1.21,35.4827,30.3391,68.42345506,17.2414594,43.3479,16.4527,10/22/24 9:31,10/22/24 11:18,binary
3068,1227,1431-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,944,1,2091.7639,45.1134,28.28,39.82,43.95,44.9,43,38.97,32.62,24.67,15.78,7.73,0.64,67.5642,1.5,46.2611,41.1023,27.89727103,25.20112365,15.9811,0.6729,10/22/24 9:31,10/22/24 11:18,binary
